f2,f3,f12,f14,f62,f66,f69,f72,f75,f78,f81,f84,f87,f124,f184,f204,f205,f206
5.97,-2.13,000655,金岭矿业,-15717648.0,-5916466.0,-5.57,-9801182.0,-9.23,5553304.0,5.23,10164345.0,9.57,1592551863,-14.8,-,-,-
11.05,-0.9,600663,陆家嘴,-15748110.0,-6565110.0,-6.8,-9183000.0,-9.51,350103.0,0.36,15398007.0,15.95,1592552403,-16.31,-,-,-
14.87,0.0,600438,通威股份,-15770381.0,-1065460.0,-0.15,-14704921.0,-2.04,8370343.0,1.16,7400038.0,1.03,1592552389,-2.19,-,-,-
34.97,-1.55,002978,安宁股份,-15789549.0,-895735.0,-0.48,-14893814.0,-7.93,-4292750.0,-2.28,20082298.0,10.69,1592551863,-8.4,-,-,-
20.19,0.85,300188,美亚柏科,-15824756.0,755830.0,0.41,-16580586.0,-8.97,-20153400.0,-10.9,35978156.0,19.46,1592551863,-8.56,-,-,-
11.78,-0.84,600373,XD中文传,-15935482.0,-7904454.0,-4.23,-8031028.0,-4.3,2291489.0,1.23,13643994.0,7.3,1592552403,-8.53,-,-,-
50.7,-0.45,603866,桃李面包,-15935586.0,-5285712.0,-3.07,-10649874.0,-6.19,-5111307.0,-2.97,21046894.0,12.24,1592552397,-9.27,-,-,-
4.52,-7.19,000959,首钢股份,-15959377.0,-18949895.0,-3.6,2990518.0,0.57,7055885.0,1.34,8903492.0,1.69,1592551863,-3.03,-,-,-
5.71,-0.35,000903,云内动力,-16009633.0,-9388116.0,-3.48,-6621517.0,-2.45,177120.0,0.07,15832513.0,5.86,1592551863,-5.93,-,-,-
8.05,-2.19,600508,XD上海能,-16035324.0,-7636109.0,-13.38,-8399215.0,-14.72,6103849.0,10.7,9931475.0,17.41,1592552379,-28.1,-,-,-
38.86,3.79,300294,博雅生物,-16069676.0,-803577.0,-0.16,-15266099.0,-3.13,16744292.0,3.43,-674616.0,-0.14,1592551863,-3.29,-,-,-
16.06,-0.06,002262,恩华药业,-16141059.0,-28265.0,-0.01,-16112794.0,-5.42,-9122413.0,-3.07,25263471.0,8.49,1592551863,-5.43,-,-,-
3.04,0.33,003816,中国广核,-16144402.0,-9417934.0,-8.12,-6726468.0,-5.8,-655832.0,-0.57,16800234.0,14.48,1592551863,-13.91,-,-,-
6.88,-0.15,000016,深康佳Ａ,-16227252.0,-14486224.0,-4.93,-1741028.0,-0.59,2985748.0,1.02,13241504.0,4.51,1592551863,-5.52,-,-,-
9.07,-1.2,600338,西藏珠峰,-16263164.0,-5941282.0,-3.47,-10321882.0,-6.04,1740761.0,1.02,14522402.0,8.49,1592552389,-9.51,-,-,-
7.43,0.0,000830,鲁西化工,-16292320.0,-4851456.0,-4.27,-11440864.0,-10.08,563228.0,0.5,15729092.0,13.85,1592551863,-14.35,-,-,-
20.22,-0.49,600406,国电南瑞,-16357268.0,833718.0,0.24,-17190986.0,-4.88,5758064.0,1.63,10599203.0,3.01,1592552376,-4.64,-,-,-
19.52,6.43,603903,中持股份,-16492819.0,-229201.0,-0.08,-16263618.0,-5.98,-11454073.0,-4.21,27946891.0,10.28,1592552403,-6.07,-,-,-
8.52,-2.18,600596,新安股份,-16571270.0,-13502287.0,-10.75,-3068983.0,-2.44,7236209.0,5.76,9335062.0,7.43,1592552403,-13.19,-,-,-
6.0,1.01,300296,利亚德,-16596834.0,-15617061.0,-7.11,-979773.0,-0.45,-133629.0,-0.06,16730463.0,7.61,1592551863,-7.55,-,-,-
1.9,-5.0,000572,ST海马,-16600816.0,-1803405.0,-2.65,-14797411.0,-21.73,1182968.0,1.74,15417848.0,22.64,1592551863,-24.38,-,-,-
3.22,-1.53,002437,誉衡药业,-16611570.0,-4974966.0,-2.35,-11636604.0,-5.5,-4469333.0,-2.11,21080901.0,9.96,1592551863,-7.85,-,-,-
7.79,-2.01,000505,京粮控股,-16615474.0,-2005886.0,-1.6,-14609588.0,-11.62,-2197858.0,-1.75,18813332.0,14.97,1592551863,-13.22,-,-,-
71.17,1.17,300630,普利制药,-16636059.0,-2694364.0,-0.75,-13941695.0,-3.9,11856108.0,3.32,4779952.0,1.34,1592551863,-4.66,-,-,-
2.1,0.0,600816,*ST安信,-16734892.0,-12261877.0,-5.49,-4473015.0,-2.0,5275417.0,2.36,11459475.0,5.13,1592552387,-7.5,-,-,-
12.9,-1.9,603477,振静股份,-16765475.0,-7295286.0,-8.97,-9470189.0,-11.64,2063426.0,2.54,14702050.0,18.08,1592552389,-20.61,-,-,-
38.4,-1.66,300578,会畅通讯,-16784875.0,-7359861.0,-3.28,-9425014.0,-4.21,3976870.0,1.77,12808005.0,5.71,1592551863,-7.49,-,-,-
4.11,-3.97,300043,星辉娱乐,-16855959.0,-6297685.0,-2.29,-10558274.0,-3.83,-8083080.0,-2.94,24939038.0,9.06,1592551863,-6.12,-,-,-
63.75,0.0,002980,华盛昌,-16864537.0,-3425842.0,-1.17,-13438695.0,-4.6,-1114637.0,-0.38,17979174.0,6.15,1592551863,-5.77,-,-,-
21.92,-0.81,000581,威孚高科,-16871046.0,-274780.0,-0.13,-16596266.0,-7.87,-3633452.0,-1.72,20504499.0,9.72,1592551863,-8.0,-,-,-
14.07,-0.21,002579,中京电子,-16876950.0,1449229.0,1.47,-18326179.0,-18.53,8331163.0,8.42,8545787.0,8.64,1592551863,-17.06,-,-,-
4.99,3.96,000721,西安饮食,-16892749.0,-1597369.0,-0.47,-15295380.0,-4.48,-8161663.0,-2.39,25054413.0,7.34,1592551863,-4.95,-,-,-
16.99,-1.16,600685,中船防务,-16915912.0,-6200421.0,-3.04,-10715491.0,-5.25,-5583134.0,-2.74,22499047.0,11.03,1592552400,-8.29,-,-,-
3.25,-1.81,600117,西宁特钢,-16933080.0,-6121758.0,-5.0,-10811322.0,-8.83,3921212.0,3.2,13011869.0,10.63,1592552400,-13.83,-,-,-
25.44,1.11,600079,人福医药,-16942611.0,-12560474.0,-3.45,-4382137.0,-1.2,6804488.0,1.87,10138124.0,2.79,1592552389,-4.66,-,-,-
4.75,-0.84,600019,宝钢股份,-16959441.0,-20135889.0,-5.02,3176448.0,0.79,13086489.0,3.26,3872952.0,0.97,1592552397,-4.23,-,-,-
20.7,0.73,300559,佳发教育,-17003185.0,-3027391.0,-2.28,-13975794.0,-10.55,-7021676.0,-5.3,24024861.0,18.13,1592551863,-12.83,-,-,-
72.28,-3.43,688021,奥福环保,-17054464.0,-6583956.0,-3.82,-10470508.0,-6.08,2005493.0,1.16,15048971.0,8.74,1592552380,-9.9,-,-,-
63.22,-2.54,688068,热景生物,-17163018.0,-1540515.0,-0.98,-15622503.0,-9.97,4081762.0,2.6,13081256.0,8.35,1592552403,-10.95,-,-,-
2.09,-0.95,000629,攀钢钒钛,-17207740.0,-12659128.0,-10.09,-4548612.0,-3.62,3979195.0,3.17,13228544.0,10.54,1592551863,-13.71,-,-,-
17.21,-0.58,300439,美康生物,-17301464.0,1172828.0,0.72,-18474292.0,-11.33,3990533.0,2.45,13310930.0,8.16,1592551863,-10.61,-,-,-
6.6,0.46,000671,阳 光 城,-17370057.0,-7950731.0,-7.44,-9419326.0,-8.82,-4116480.0,-3.85,21486535.0,20.12,1592551863,-16.26,-,-,-
17.64,-2.33,600329,中新药业,-17398788.0,-8062700.0,-3.79,-9336088.0,-4.38,11669852.0,5.48,5728937.0,2.69,1592552404,-8.17,-,-,-
14.77,-2.44,002669,康达新材,-17452426.0,-1201624.0,-1.19,-16250802.0,-16.09,1435423.0,1.42,16017003.0,15.85,1592551863,-17.27,-,-,-
31.2,-5.2,603991,至正股份,-17526246.0,-9039346.0,-7.25,-8486900.0,-6.81,8770239.0,7.03,8756007.0,7.02,1592552383,-14.06,-,-,-
10.12,0.2,002197,证通电子,-17570108.0,7159666.0,2.56,-24729774.0,-8.83,-1319063.0,-0.47,18889170.0,6.74,1592551863,-6.27,-,-,-
7.08,-1.94,600326,西藏天路,-17580460.0,-2883039.0,-2.24,-14697421.0,-11.44,-2192556.0,-1.71,19773017.0,15.4,1592552403,-13.69,-,-,-
11.99,-0.17,300328,宜安科技,-17625506.0,-5550479.0,-2.61,-12075027.0,-5.67,-171007.0,-0.08,17796513.0,8.36,1592551863,-8.28,-,-,-
36.68,-1.42,002683,宏大爆破,-17628346.0,-11962666.0,-4.82,-5665680.0,-2.28,-2953907.0,-1.19,20582253.0,8.29,1592551863,-7.1,-,-,-
2.09,-0.48,600219,南山铝业,-17717715.0,-24663133.0,-20.22,6945418.0,5.69,6914070.0,5.67,10803645.0,8.86,1592552385,-14.53,-,-,-
16.9,-3.81,300235,方直科技,-17779367.0,-1019587.0,-0.4,-16759780.0,-6.59,-5896067.0,-2.32,23675434.0,9.3,1592551863,-6.99,-,-,-
4.07,-1.93,600425,青松建化,-17806733.0,-21238648.0,-13.93,3431915.0,2.25,12928652.0,8.48,4878081.0,3.2,1592552400,-11.68,-,-,-
15.58,-0.06,002458,益生股份,-17842577.0,-8147164.0,-3.46,-9695413.0,-4.11,-4553926.0,-1.93,22396503.0,9.5,1592551863,-7.57,-,-,-
22.12,-1.38,603650,彤程新材,-17850497.0,-2471114.0,-1.53,-15379383.0,-9.53,7696103.0,4.77,10154394.0,6.29,1592552403,-11.06,-,-,-
32.32,-0.15,600332,白云山,-17905902.0,-13214545.0,-4.13,-4691357.0,-1.47,4082280.0,1.28,13823622.0,4.32,1592552376,-5.6,-,-,-
7.18,-1.1,002446,盛路通信,-17984394.0,-11191086.0,-9.3,-6793308.0,-5.65,5275399.0,4.39,12708994.0,10.57,1592551863,-14.95,-,-,-
23.23,1.8,300132,青松股份,-18088124.0,-1267027.0,-0.57,-16821097.0,-7.5,-6390363.0,-2.85,24478487.0,10.92,1592551863,-8.07,-,-,-
11.52,-1.87,300248,新开普,-18114500.0,-13039617.0,-13.56,-5074883.0,-5.28,3245657.0,3.37,14868841.0,15.46,1592551863,-18.83,-,-,-
14.85,-0.47,600535,天士力,-18186962.0,-15047142.0,-6.34,-3139820.0,-1.32,7638294.0,3.22,10548667.0,4.44,1592552382,-7.66,-,-,-
8.4,-0.12,600604,市北高新,-18200212.0,-3843745.0,-2.16,-14356467.0,-8.08,3184988.0,1.79,15015224.0,8.45,1592552395,-10.24,-,-,-
5.03,-1.57,601179,XD中国西,-18200670.0,-10576956.0,-3.35,-7623714.0,-2.41,-5203032.0,-1.65,23403703.0,7.4,1592552387,-5.76,-,-,-
8.98,-0.88,601952,苏垦农发,-18202695.0,-4844180.0,-2.65,-13358515.0,-7.3,-14364410.0,-7.85,32567105.0,17.79,1592552394,-9.94,-,-,-
3.79,0.26,603993,洛阳钼业,-18224494.0,-1842303.0,-0.25,-16382191.0,-2.27,-12157557.0,-1.68,30382052.0,4.2,1592552377,-2.52,-,-,-
7.0,-2.1,600242,中昌数据,-18246712.0,-10487811.0,-6.2,-7758901.0,-4.59,-5064435.0,-2.99,23311145.0,13.78,1592552392,-10.79,-,-,-
5.26,-2.05,002196,方正电机,-18246816.0,-3559670.0,-2.74,-14687146.0,-11.29,4167579.0,3.2,14079240.0,10.82,1592551863,-14.03,-,-,-
32.33,0.69,300457,赢合科技,-18252323.0,8849938.0,3.58,-27102261.0,-10.97,-10806996.0,-4.37,29059319.0,11.76,1592551863,-7.38,-,-,-
9.09,0.55,600926,杭州银行,-18319951.0,-975696.0,-0.42,-17344255.0,-7.4,9996531.0,4.26,8323421.0,3.55,1592552391,-7.81,-,-,-
9.99,-2.15,300441,鲍斯股份,-18358745.0,-26414209.0,-10.16,8055464.0,3.1,8530880.0,3.28,9827864.0,3.78,1592551863,-7.06,-,-,-
5.99,-1.32,601699,潞安环能,-18475112.0,-4566665.0,-1.65,-13908447.0,-5.02,-3741813.0,-1.35,22216923.0,8.01,1592552377,-6.66,-,-,-
29.2,-3.38,000004,国农科技,-18540654.0,-4044781.0,-3.89,-14495873.0,-13.94,-587498.0,-0.57,19128151.0,18.4,1592551863,-17.83,-,-,-
16.68,-0.12,002332,仙琚制药,-18554833.0,-16791478.0,-4.79,-1763355.0,-0.5,-9362196.0,-2.67,27917029.0,7.97,1592551863,-5.3,-,-,-
16.41,-2.32,300200,高盟新材,-18636075.0,-3989756.0,-2.31,-14646319.0,-8.5,2868169.0,1.66,15767906.0,9.15,1592551863,-10.81,-,-,-
7.85,-0.63,600831,广电网络,-18693195.0,-3753196.0,-2.91,-14939999.0,-11.59,1709542.0,1.33,16983654.0,13.18,1592552404,-14.51,-,-,-
22.69,-0.92,300765,新诺威,-18696107.0,-4614926.0,-2.29,-14081181.0,-7.0,2916788.0,1.45,15779319.0,7.84,1592551863,-9.29,-,-,-
7.44,0.13,300160,秀强股份,-18753798.0,-7396629.0,-2.18,-11357169.0,-3.35,-9374134.0,-2.76,28127932.0,8.29,1592551863,-5.53,-,-,-
3.89,-3.47,000908,景峰医药,-18808390.0,-5228211.0,-3.26,-13580179.0,-8.47,-11709819.0,-7.3,30518209.0,19.02,1592551863,-11.72,-,-,-
29.11,1.96,002382,蓝帆医疗,-19150583.0,-9985766.0,-1.08,-9164817.0,-0.99,-15504704.0,-1.68,34655287.0,3.75,1592551863,-2.07,-,-,-
7.46,-1.06,002625,光启技术,-19159778.0,-3860515.0,-3.41,-15299263.0,-13.5,-3889894.0,-3.43,23049671.0,20.34,1592551863,-16.91,-,-,-
2.87,-2.38,002770,科迪乳业,-19226201.0,-6525467.0,-5.22,-12700734.0,-10.17,-9416032.0,-7.54,28642232.0,22.93,1592551863,-15.39,-,-,-
18.11,-0.82,300537,广信材料,-19283739.0,-1192988.0,-0.78,-18090751.0,-11.77,554631.0,0.36,18729109.0,12.18,1592551863,-12.54,-,-,-
55.11,-0.52,300683,海特生物,-19295121.0,-3365365.0,-1.78,-15929756.0,-8.44,7593437.0,4.02,11701685.0,6.2,1592551863,-10.22,-,-,-
46.73,-0.62,300738,奥飞数据,-19356319.0,-6017259.0,-2.34,-13339060.0,-5.18,3577363.0,1.39,15778956.0,6.13,1592551863,-7.52,-,-,-
10.82,-2.26,300265,通光线缆,-19366411.0,-6095236.0,-2.88,-13271175.0,-6.28,-3279472.0,-1.55,22645882.0,10.72,1592551863,-9.16,-,-,-
34.95,-2.78,300766,每日互动,-19409979.0,-12199727.0,-3.46,-7210252.0,-2.05,12993812.0,3.69,6416168.0,1.82,1592551863,-5.51,-,-,-
8.85,0.45,300341,麦克奥迪,-19515829.0,-3297298.0,-1.4,-16218531.0,-6.88,5287572.0,2.24,14228260.0,6.04,1592551863,-8.28,-,-,-
5.97,-4.17,601801,皖新传媒,-19524420.0,-4959221.0,-1.35,-14565199.0,-3.97,2594314.0,0.71,16930106.0,4.62,1592552381,-5.33,-,-,-
4.05,-0.25,601989,中国重工,-19594253.0,-6179188.0,-2.7,-13415065.0,-5.86,3033409.0,1.33,16560843.0,7.24,1592552379,-8.57,-,-,-
4.9,-2.58,002047,宝鹰股份,-19610509.0,-6051031.0,-5.21,-13559478.0,-11.68,11881324.0,10.23,7729186.0,6.66,1592551863,-16.89,-,-,-
14.74,-0.27,300134,大富科技,-19692413.0,-7685336.0,-5.06,-12007077.0,-7.9,4644136.0,3.06,15048277.0,9.9,1592551863,-12.96,-,-,-
52.7,-0.73,688312,燕麦科技,-19739393.0,-2128218.0,-0.79,-17611175.0,-6.55,6362455.0,2.37,13376937.0,4.98,1592552392,-7.34,-,-,-
32.96,-2.14,603690,至纯科技,-19751573.0,-4050209.0,-2.06,-15701364.0,-7.98,-8142514.0,-4.14,27894087.0,14.18,1592552379,-10.04,-,-,-
25.51,-3.74,300819,聚杰微纤,-19818547.0,-4819676.0,-3.1,-14998871.0,-9.64,443961.0,0.29,19374588.0,12.46,1592551863,-12.74,-,-,-
5.23,-0.57,002217,合力泰,-19889199.0,-25271980.0,-8.64,5382781.0,1.84,2921844.0,1.0,16967354.0,5.8,1592551863,-6.8,-,-,-
9.65,-3.4,600420,现代制药,-19918945.0,-9931850.0,-3.67,-9987095.0,-3.69,-2148316.0,-0.79,22067263.0,8.14,1592552403,-7.35,-,-,-
15.28,0.59,002459,晶澳科技,-20033270.0,-1955522.0,-1.5,-18077748.0,-13.86,6082156.0,4.66,13951112.0,10.69,1592551863,-15.36,-,-,-
4.08,-1.21,601011,宝泰隆,-20048586.0,-8456232.0,-4.43,-11592354.0,-6.08,3040917.0,1.59,17007670.0,8.92,1592552377,-10.51,-,-,-
91.73,-2.21,688039,当虹科技,-20093510.0,-6110927.0,-4.57,-13982583.0,-10.46,8643076.0,6.46,11450434.0,8.56,1592552389,-15.02,-,-,-
5.63,-3.76,300356,光一科技,-20095552.0,-546792.0,-0.36,-19548760.0,-13.02,-8908055.0,-5.93,29003608.0,19.32,1592551863,-13.39,-,-,-
13.89,-0.64,300390,天华超净,-20206301.0,-6879564.0,-1.49,-13326737.0,-2.88,15260388.0,3.3,4945912.0,1.07,1592551863,-4.36,-,-,-
9.49,0.0,300339,润和软件,-20229725.0,-6199313.0,-3.67,-14030412.0,-8.3,7853176.0,4.64,12376549.0,7.32,1592551863,-11.97,-,-,-
9.49,-4.14,002343,慈文传媒,-20517048.0,-9589745.0,-4.08,-10927303.0,-4.65,1992994.0,0.85,18524056.0,7.88,1592551863,-8.73,-,-,-
9.73,-1.32,300147,香雪制药,-20519620.0,-9038807.0,-5.59,-11480813.0,-7.1,-2963149.0,-1.83,23482770.0,14.52,1592551863,-12.68,-,-,-
5.96,1.19,601872,招商轮船,-20570420.0,7994848.0,1.89,-28565268.0,-6.76,18169581.0,4.3,2400839.0,0.57,1592552381,-4.87,-,-,-
32.25,0.4,002508,老板电器,-20592141.0,-4442715.0,-1.49,-16149426.0,-5.43,6879276.0,2.31,13712865.0,4.61,1592551863,-6.92,-,-,-
33.7,-0.59,603368,柳药股份,-20607013.0,-5336227.0,-3.87,-15270786.0,-11.09,5306497.0,3.85,15300516.0,11.11,1592552397,-14.96,-,-,-
19.63,-2.82,002988,豪美新材,-20611193.0,-3145918.0,-1.75,-17465275.0,-9.69,-16325167.0,-9.06,36936360.0,20.5,1592551863,-11.44,-,-,-
6.79,1.49,600026,中远海能,-20614364.0,-7790081.0,-2.12,-12824283.0,-3.48,659926.0,0.18,19954439.0,5.42,1592552381,-5.6,-,-,-
10.12,-1.36,600114,东睦股份,-20617400.0,-3865574.0,-1.42,-16751826.0,-6.14,7222268.0,2.65,13395131.0,4.91,1592552377,-7.55,-,-,-
5.56,-2.11,002270,华明装备,-20630700.0,-6394730.0,-6.88,-14235970.0,-15.32,3670637.0,3.95,16960064.0,18.25,1592551863,-22.2,-,-,-
21.48,-1.33,688101,三达膜,-20673189.0,-8122018.0,-3.76,-12551171.0,-5.8,-2996887.0,-1.39,23670076.0,10.94,1592552401,-9.56,-,-,-
4.65,-1.69,002288,超华科技,-20707666.0,-3318895.0,-3.29,-17388771.0,-17.22,4613271.0,4.57,16094396.0,15.93,1592551863,-20.5,-,-,-
26.57,0.26,002581,未名医药,-20725379.0,11381386.0,1.06,-32106765.0,-2.99,-17454448.0,-1.62,38179808.0,3.55,1592551863,-1.93,-,-,-
4.02,-0.5,600869,智慧能源,-20728782.0,-22937736.0,-32.95,2208954.0,3.17,6191153.0,8.89,14537629.0,20.88,1592552379,-29.78,-,-,-
14.31,-10.0,603687,大胜达,-20810236.0,-14132074.0,-9.54,-6678162.0,-4.51,4392953.0,2.97,16417282.0,11.08,1592552393,-14.05,-,-,-
8.64,-1.03,600360,华微电子,-20834649.0,-15756905.0,-5.05,-5077744.0,-1.63,149431.0,0.05,20685219.0,6.63,1592552380,-6.68,-,-,-
6.07,-1.14,600740,山西焦化,-20882837.0,-7269645.0,-6.97,-13613192.0,-13.05,6431254.0,6.17,14451584.0,13.86,1592552393,-20.02,-,-,-
6.28,-3.09,600594,益佰制药,-20907000.0,-9567600.0,-5.66,-11339400.0,-6.71,-279643.0,-0.17,21186643.0,12.53,1592552392,-12.36,-,-,-
9.24,0.0,601238,广汽集团,-20929994.0,-18911655.0,-10.28,-2018339.0,-1.1,-14818301.0,-8.06,35748295.0,19.44,1592552379,-11.38,-,-,-
3.22,-0.92,600108,亚盛集团,-20955668.0,-13589020.0,-19.88,-7366648.0,-10.78,8056088.0,11.79,12899580.0,18.87,1592552403,-30.66,-,-,-
4.94,-1.59,601789,宁波建工,-21014394.0,-13423185.0,-6.42,-7591209.0,-3.63,3755448.0,1.8,17258947.0,8.26,1592552379,-10.05,-,-,-
58.3,1.23,300502,新易盛,-21028681.0,8108485.0,0.85,-29137166.0,-3.05,-11176144.0,-1.17,32204806.0,3.38,1592551863,-2.2,-,-,-
9.12,-0.33,600153,建发股份,-21134765.0,-4192120.0,-2.19,-16942645.0,-8.85,6497271.0,3.39,14637496.0,7.65,1592552403,-11.04,-,-,-
7.17,-2.32,000576,广东甘化,-21138093.0,-16527926.0,-20.79,-4610167.0,-5.8,6723240.0,8.46,14414854.0,18.13,1592551863,-26.59,-,-,-
3.75,-0.53,600146,商赢环球,-21295737.0,-2481641.0,-1.49,-18814096.0,-11.26,2298942.0,1.38,18996797.0,11.37,1592552394,-12.75,-,-,-
16.84,-0.12,600271,航天信息,-21421767.0,-5112468.0,-2.61,-16309299.0,-8.31,2361247.0,1.2,19060521.0,9.71,1592552392,-10.92,-,-,-
6.85,-1.44,002411,延安必康,-21573990.0,-6898247.0,-4.39,-14675743.0,-9.35,-4999951.0,-3.18,26573943.0,16.92,1592551863,-13.74,-,-,-
4.02,-0.74,002421,达实智能,-21700215.0,-9765274.0,-7.91,-11934941.0,-9.66,4044177.0,3.27,17656039.0,14.29,1592551863,-17.57,-,-,-
28.25,0.18,603456,九洲药业,-21712051.0,-5285996.0,-2.3,-16426055.0,-7.16,2245253.0,0.98,19466798.0,8.48,1592552391,-9.46,-,-,-
7.81,-1.14,002551,尚荣医疗,-21736544.0,-3357189.0,-1.14,-18379355.0,-6.24,-7741411.0,-2.63,29477955.0,10.0,1592551863,-7.37,-,-,-
35.5,-2.2,688186,广大特材,-21829949.0,-1227548.0,-0.97,-20602401.0,-16.23,2999552.0,2.36,18830396.0,14.83,1592552400,-17.19,-,-,-
64.07,-5.22,300835,龙磁科技,-21952160.0,-4182528.0,-1.34,-17769632.0,-5.68,-12704752.0,-4.06,34656912.0,11.08,1592551863,-7.02,-,-,-
6.49,-0.92,002515,金字火腿,-22052620.0,-7834374.0,-4.2,-14218246.0,-7.62,-3777447.0,-2.03,25830066.0,13.85,1592551863,-11.82,-,-,-
15.86,-2.88,002401,中远海科,-22154138.0,-9827033.0,-3.77,-12327105.0,-4.72,7730696.0,2.96,14423442.0,5.53,1592551863,-8.49,-,-,-
9.0,-1.85,002093,国脉科技,-22162248.0,-15992174.0,-7.32,-6170074.0,-2.82,-965544.0,-0.44,23127792.0,10.58,1592551863,-10.14,-,-,-
16.09,-0.06,300451,创业慧康,-22255468.0,-5223255.0,-1.91,-17032213.0,-6.24,1978219.0,0.73,20277249.0,7.43,1592551863,-8.16,-,-,-
5.14,0.0,601390,中国中铁,-22287038.0,-23684343.0,-11.13,1397305.0,0.66,13075654.0,6.15,9211385.0,4.33,1592552397,-10.48,-,-,-
6.92,-1.98,002110,三钢闽光,-22457012.0,-9646998.0,-5.45,-12810014.0,-7.24,500975.0,0.28,21956037.0,12.41,1592551863,-12.7,-,-,-
7.39,-2.12,300273,和佳医疗,-22485439.0,-11480714.0,-6.79,-11004725.0,-6.51,6267640.0,3.71,16217800.0,9.59,1592551863,-13.29,-,-,-
45.36,0.87,300822,贝仕达克,-22501287.0,-10513259.0,-4.06,-11988028.0,-4.63,3928646.0,1.52,18572641.0,7.17,1592551863,-8.68,-,-,-
10.34,-2.36,000756,新华制药,-22517697.0,-9792093.0,-6.66,-12725604.0,-8.66,-5470281.0,-3.72,27987978.0,19.04,1592551863,-15.32,-,-,-
21.04,-2.5,002799,环球印务,-22617879.0,-6863873.0,-4.52,-15754006.0,-10.38,-2417237.0,-1.59,25035116.0,16.49,1592551863,-14.9,-,-,-
4.6,-1.92,002650,ST加加,-22674471.0,-9512816.0,-6.83,-13161655.0,-9.46,10145762.0,7.29,12528709.0,9.0,1592551863,-16.29,-,-,-
27.82,-0.32,002859,洁美科技,-22757243.0,-887918.0,-0.38,-21869325.0,-9.26,-25620.0,-0.01,22782863.0,9.65,1592551863,-9.64,-,-,-
54.71,-1.07,002987,京北方,-22801248.0,-3718993.0,-1.23,-19082255.0,-6.29,-694267.0,-0.23,23495515.0,7.74,1592551863,-7.51,-,-,-
4.86,-3.38,300025,华星创业,-22844989.0,-11971750.0,-7.28,-10873239.0,-6.62,7453345.0,4.53,15391646.0,9.36,1592551863,-13.9,-,-,-
13.85,-0.43,002222,福晶科技,-22966412.0,-14327266.0,-4.68,-8639146.0,-2.82,2989161.0,0.98,19977250.0,6.53,1592551863,-7.51,-,-,-
19.35,-0.51,002815,崇达技术,-23030863.0,4294076.0,1.24,-27324939.0,-7.91,1721560.0,0.5,21309302.0,6.17,1592551863,-6.67,-,-,-
69.35,-1.39,300567,精测电子,-23096926.0,-10332366.0,-1.9,-12764560.0,-2.35,-17483315.0,-3.21,40580240.0,7.46,1592551863,-4.25,-,-,-
19.09,0.47,600739,XD辽宁成,-23162230.0,6138238.0,1.18,-29300468.0,-5.64,9909755.0,1.91,13252475.0,2.55,1592552383,-4.46,-,-,-
51.01,-3.39,603353,和顺石油,-23214468.0,-8266619.0,-1.67,-14947849.0,-3.02,23245695.0,4.7,-31226.0,-0.01,1592552395,-4.7,-,-,-
7.9,-1.99,000019,深粮控股,-23223696.0,-4305610.0,-3.09,-18918086.0,-13.57,-3224900.0,-2.31,26448598.0,18.98,1592551863,-16.66,-,-,-
18.67,-0.16,002028,思源电气,-23231462.0,-9011031.0,-2.45,-14220431.0,-3.87,-2191032.0,-0.6,25422493.0,6.92,1592551863,-6.33,-,-,-
2.97,0.0,600839,四川长虹,-23325850.0,-23922810.0,-10.5,596960.0,0.26,12222593.0,5.37,11103256.0,4.88,1592552385,-10.24,-,-,-
2.75,-0.72,000413,东旭光电,-23330449.0,-19000212.0,-13.29,-4330237.0,-3.03,744982.0,0.52,22585466.0,15.79,1592551863,-16.31,-,-,-
15.08,-5.1,603863,松炀资源,-23406166.0,1290925.0,0.52,-24697091.0,-10.04,-9002899.0,-3.66,32409065.0,13.17,1592552382,-9.51,-,-,-
8.56,-1.27,002261,拓维信息,-23453835.0,-9511949.0,-4.13,-13941886.0,-6.06,9225576.0,4.01,14228260.0,6.18,1592551863,-10.19,-,-,-
5.32,-1.66,300158,振东制药,-23536680.0,-8163543.0,-5.73,-15373137.0,-10.8,7542333.0,5.3,15994347.0,11.24,1592551863,-16.53,-,-,-
34.66,-0.8,002396,星网锐捷,-23651258.0,-9862274.0,-3.38,-13788984.0,-4.73,-2356878.0,-0.81,26008136.0,8.93,1592551863,-8.12,-,-,-
32.15,0.06,600760,XD中航沈,-23730385.0,-13609085.0,-5.22,-10121300.0,-3.88,-7706210.0,-2.96,31436594.0,12.06,1592552376,-9.1,-,-,-
1.3,-0.76,600157,永泰能源,-23800947.0,-16397375.0,-10.99,-7403572.0,-4.96,11393868.0,7.64,12407078.0,8.32,1592552389,-15.95,-,-,-
39.03,-0.38,603267,鸿远电子,-23881857.0,-2973634.0,-2.24,-20908223.0,-15.75,-477195.0,-0.36,24359053.0,18.35,1592552404,-17.99,-,-,-
14.36,-1.71,600267,海正药业,-23960569.0,-23654228.0,-9.65,-306341.0,-0.13,6749309.0,2.75,17211261.0,7.02,1592552397,-9.78,-,-,-
112.0,7.07,300677,英科医疗,-24017621.0,2023143.0,0.24,-26040764.0,-3.12,-4533856.0,-0.54,28551463.0,3.43,1592551863,-2.88,-,-,-
5.89,-0.84,300098,高新兴,-24093502.0,-17858203.0,-9.5,-6235299.0,-3.32,8626888.0,4.59,15466616.0,8.23,1592551863,-12.82,-,-,-
